"name","category","color","経度","緯度"
"石黒歯科医院","dentist","black","139.6184794","35.6882439"
"じょんがらラーメン麺道蘭黒石アクロスプラザ店","japanese_restaurant","black","140.601089","40.665891"
"黒牛屋","japanese_restaurant","black","139.737782","35.663358"
"アフェクション 大黒店","beauty_salon","black","129.7341794","33.1498381"
"越知町黒瀬",,"black","133.299415","33.572187"
"黒毛和牛専門焼肉牛屋","japanese_restaurant","black","130.564493","31.571059"
"目黒港屋","restaurant","black","139.710608","35.630029"
"黒瀬クリニック","hospital","black","133.379092","34.49182"
"黒潮拉麺","japanese_restaurant","black","139.8927855","34.9991361"
"ラグノオささきマックスバリュ 黒石店","supermarket","black","140.601881","40.645269"
"大黒堂紫雲閣・西会津ホール","funeral_services_and_cemeteries","black","139.642975","37.584579"
"黒田酒店","bar","black","133.745237","35.077851"
"黒龍南浦和店","japanese_restaurant","black","139.670322","35.845237"
"黒田如水隠居地跡","landmark_and_historical_building","black","130.381056","33.587948"
"黒田食品","food_beverage_service_distribution","black","135.176742","34.671303"
"石黒ビル","real_estate","black","137.3962212","34.822946"
"ヴィクトリアゴルフ イオンタウン黒崎店",,"black","130.7601929","33.8597717"
"黒崎花楽","japanese_restaurant","black","130.7620198","33.8583214"
"黒文字や","cafe","black","130.37592","33.58017"
"那須塩原市営黒磯駅臨時駐車場",,"black","140.05897","36.969911"
"イーネットATM ファミリーマート目黒駅北 共同出張所",,"black","139.71513","35.635076"
"鹿教湯温泉 くつろぎの宿黒岩旅館","hotel","black","138.13766","36.303811"
"リサイクル・アンティーク黒猫堂 四街道店","thrift_store","black","140.16265","35.671907"
"黒部市地域観光ギャラリー「のわまーと」","flowers_and_gifts_shop","black","137.4812271","36.8738406"
"炭火焼黒毛和牛専門店岐山","barbecue_restaurant","black","135.487138","34.720758"
"黒鱒屋","sporting_goods","black","134.0641659","34.3253139"
"大黒屋仏壇店 尾張旭店","retail","black","137.0386347","35.2076858"
"黒松内岳","mountain","black","140.2480011","42.6196442"
"ローソン　下目黒一丁目店","convenience_store","black","139.7123134","35.6343258"
"目黒治療室","health_and_medical","black","139.718484","35.633634"
"大黒家","sushi_restaurant","black","139.634362","35.467242"
"目黒やざき皮膚科","dermatologist","black","139.707227","35.632288"
"焼肉バル 牛黒","japanese_restaurant","black","140.0659053","39.7849984"
"石黒ブルーベリー農園 7月中旬〜8月下旬","urban_farm","black","139.5179477","35.6337725"
"黒龍大神","religious_organization","black","135.508099","34.646425"
"オートバックス黒崎店","car_dealer","black","130.7619435","33.8521252"
"大黒ビル","real_estate","black","141.6844323","45.397949"
"お好み焼鉄板焼目黒","japanese_restaurant","black","130.5520333","31.5911758"
"黒部郵便局","post_office","black","137.446917","36.878278"
"大黒八柱店","bar","black","139.940456","35.792044"
"黒潮薪本舗","community_services_non_profits","black","133.5624703","33.6073003"
"弥生焼酎醸造所（奄美黒糖焼酎）","brewery","black","129.5030714","28.3842107"
"黒川洞穴","cave","black","130.5358206","31.5514312"
"【目黒駅徒歩３分】整体サロンナチュラルーム","health_and_medical","black","139.7123981","35.6343031"
"居酒家・黒","bar","black","131.574034","34.053006"
"目黒駅前クリニック",,"black","139.7136231","35.6341362"
"いわくら大黒座","art_gallery","black","133.8266917","35.4324533"
"Zen place（旧ヨガプラス）目黒スタジオ","yoga_studio","black","139.7169341","35.6351746"
"黒田蒲鉾店","grocery_store","black","133.77197","34.595274"
"黒河峠","structure_and_geography","black","136.039306","35.531694"
"黒毛和牛焼肉×完全個室FARM STAR","japanese_restaurant","black","130.553757","31.587817"
"湘南黒カレー DAI","japanese_restaurant","black","139.7991608","35.8335567"
"大黒屋 （板室温泉）","hotel","black","139.9224472","37.0666268"
"黒塀屋熊谷新島店","bar_and_grill_restaurant","black","139.363708","36.160686"
"焼肉 鷹の 【甲州牛】【黒毛和牛】【一枚焼肉】【盛り合わせも】【甲府随一の希少部位・ホルモン品揃え】","japanese_restaurant","black","138.56784","35.665455"
"目黒スタジオ","event_photography","black","139.7282792","35.619937"
"黒川ダム","structure_and_geography","black","137.7065221","35.8542279"
"黒門三平　紀の里店","retail","black","135.6991714","33.920024"
"羽黒神社","buddhist_temple","black","141.051187","38.508885"
"黒でん市場","bar","black","139.0440524","36.387394"
"大黒天","japanese_restaurant","black","136.8166147","35.2994881"
"歩路庵中目黒","japanese_restaurant","black","139.697848","35.643867"
"大黒屋寿司店","japanese_restaurant","black","137.400328","36.817928"
"黒姫山","mountain","black","138.1785486","36.8358404"
"大黒屋浅草店","discount_store","black","139.786919","35.712591"
"アイシティ 黒崎駅前店","eyewear_and_optician","black","130.7658256","33.8653808"
"黒川食堂","cafe","black","139.66744","35.659963"
"黒部市立桜井中学校","middle_school","black","137.462894","36.872883"
"黒部市立村椿小学校","elementary_school","black","137.426119","36.8990678"
"黒崎の鼻","landmark_and_historical_building","black","139.615086","35.183021"
"目黒川","river","black","139.9286968","35.6818894"
"医療法人黒川サルーテメンターレ","health_and_medical","black","135.731754","35.002405"
"串揚酒場 栖スミカ 盛岡 サッポロ生ビール 黒ラベル《樽生》","beer_bar","black","141.1455955","39.7000481"
"目黒本町眼科","accommodation","black","139.697444","35.622103"
"株式会社  黒田組",,"black","140.3146255","38.4315472"
"矢黒神社","religious_organization","black","130.742572","32.206154"
"佐賀関黒ヶ浜","beach","black","131.8986175","33.2589097"
"株式会社黒鳥枝豆研究所","farm","black","138.9796049","37.8457021"
"焼肉ライク 目黒東口店","japanese_restaurant","black","139.716664","35.634531"
"黒滝温泉","hotel","black","140.9802946","39.0090679"
"ラウンジ黒森","cafe","black","140.755753","39.763174"
"幸珠kodama 黒糖生タピオカ専門店","cafe","black","130.7155414","32.7934569"
"大黒ちゃん 東合川店","river","black","130.553275","33.316889"
"黒江","landmark_and_historical_building","black","135.2041222","34.1611611"
"目黒クリエーターズハウス","professional_services","black","139.6944981","35.6131461"
"肉汁餃子のダンダダン 中目黒店","bar","black","139.6977683","35.6434769"
"アトレ目黒2","shopping_center","black","139.715726","35.633268"
"きときと寿し黒部店","sushi_restaurant","black","137.449713","36.865189"
"黒部市総合公園","park","black","137.429637","36.8795835"
"蒙古タンメン中本目黒店","japanese_restaurant","black","139.7167566","35.6348988"
"リオン・ドール 黒羽店","supermarket","black","140.113103","36.862434"
"黒山警察署","police_department","black","135.5625134","34.5374313"
"スナビッシュベィビーズ中目黒","cafe","black","139.694398","35.648651"
"天下一品 イオンタウン黒崎店","japanese_restaurant","black","130.760262","33.859801"
"AILES エール中目黒 Coworking CAFE & Communication BAR","cafe","black","139.6981773","35.6424961"
"ボディケアサロン　イーズ　中目黒","spas","black","139.6953735","35.6406403"
"黒猫酒場","bar","black","136.2244655","36.1078493"
"渡鹿 黒亭","japanese_restaurant","black","130.7411562","32.807954"
"大黒湯","spas","black","132.56036","33.211768"
"黒崎TEMPHEART STUDIO","theatre","black","130.763875","33.8649676"
"大黒屋","japanese_restaurant","black","137.567852","34.693788"
"黒天","japanese_restaurant","black","130.5161834","31.506122"
"ローソン　黒部三日市店","convenience_store","black","137.4464047","36.8695342"
"黒柳建設・住まいのクロケン予定地","construction_services","black","139.49962","35.69886"
"えびす大黒 BRANCH神戸学園都市店","sushi_restaurant","black","135.0608905","34.6717386"
"八千代黒崎牧場","topic_concert_venue","black","140.1370014","35.7498031"
"中目黒の美容室Nicc（ニック）","beauty_salon","black","139.6970094","35.6433477"
"ビストロ庵guri中目黒（あぐり、庵ぐり）","japanese_restaurant","black","139.6982116","35.6587198"
"大黒屋国立店","sushi_restaurant","black","139.447474","35.681461"
"支留比亜珈琲 蓮華黒野店","coffee_shop","black","136.723943","35.4585722"
"大黒亭","japanese_restaurant","black","136.969884","35.126811"
"目黒パン屋","bakery","black","139.7335361","35.6056611"
"鹿児島 黒豚 グルメ 寿福産業 ジェイ・エフグループ","japanese_restaurant","black","130.5524201","31.572453"
"目黒のさんま菜の花","japanese_restaurant","black","139.7142","35.63383"
"葵薬局目黒駅前店","cafe","black","139.7165573","35.6335684"
"黒島天主堂","church_cathedral","black","129.5372","33.139173"
"焼肉 黒5","japanese_restaurant","black","139.7132511","35.7328031"
"黒田屋高松西インター店","japanese_restaurant","black","134.000332","34.293084"
"焼肉八王子黒テツ","barbecue_restaurant","black","139.336801","35.657248"
"鳥よし 中目黒店","chicken_restaurant","black","139.699114","35.642377"
"大黒整骨院","osteopathic_physician","black","135.652957","34.8137728"
"焼肉 うしみつ一門 目黒店","japanese_restaurant","black","139.712964","35.634261"
"回し寿司活目黒店","japanese_restaurant","black","139.715917","35.633255"
"黒毛和牛焼肉 プルコギ亭名古屋港区総本店","korean_restaurant","black","136.8703936","35.1138975"
"目黒動物病院","veterinarian","black","139.70752","35.626174"
"黒崎荘","hotel","black","135.2085287","35.593569"
"奄美黒糖焼酎「じょうご・高倉・浜千鳥乃詩」のちょっと深い話","brewery","black","129.5941257","28.4118985"
"大黒池防災公園","park","black","140.3708359","37.2897809"
"ハンドメイド雑貨　黒猫堂","shopping","black","141.4721361","43.0011697"
"黒浜グリーンゴルフ","golf_course","black","139.682778","35.990419"
"黒猫","dance_club","black","132.50508","35.192781"
"目黒通りハートクリニック",,"black","139.687978","35.625051"
"高速バス 羽黒平バスストップ","transportation","black","140.616068","40.72442"
"黒江歯科医院","dentist","black","140.1439432","38.075048"
"医療法人社団美心会　黒沢病院","hospital","black","139.0505983","36.3113054"
"豚骨黒カレー MECHA","japanese_restaurant","black","135.5276947","34.6590394"
"羽黒山神社","landmark_and_historical_building","black","139.880677","36.708477"
"黒部川河口","river","black","137.4270291","36.9228926"
"20-2 黒田町井出の内","transportation","black","133.0449","35.480827"
"こちら黒川まるいし農場  生産部","farm","black","139.870399","38.6832844"
"Darts cafe delta 目黒店","cafe","black","139.716453","35.634377"
"西武信用金庫中目黒支店","credit_union","black","139.696669","35.645898"
"黒崎ゴールド免許センター","central_government_office","black","130.76461","33.866465"
"黒巣","bar","black","130.392454","33.586604"
"黒磯運動公園","park","black","140.053174","36.9538153"
"黒門カルチャーファクトリー","topic_concert_venue","black","135.5079275","34.6649019"
"カミケン黒岩店（深夜営業＆個室型美容室）","beauty_salon","black","140.4676783","37.7264964"
"パパステーキイオンタウン黒崎店","steakhouse","black","130.7605045","33.860056"
"なか卯倉敷黒崎店","japanese_restaurant","black","133.788935","34.60741"
"柏原黒田神社","buddhist_temple","black","135.62141","34.587813"
"東急ステイ目黒・祐天寺","hotel","black","139.690615","35.636079"
"中目黒下半身ダイエット専門整体サロン","beauty_salon","black","139.6963197","35.6466417"
"黒田や","japanese_restaurant","black","135.4030295","34.8021366"
"AFURI 中目黒","japanese_restaurant","black","139.6995923","35.6444652"
"PRIMA ange 中目黒店","beauty_salon","black","139.697709","35.645221"
"黒崎車庫前駅","train_station","black","130.7635833","33.8663889"
"東急目黒線目黒川橋梁","bridge","black","139.715793","35.627967"
"らーめん 黒山","japanese_restaurant","black","141.3798168","43.0303961"
"MEN - YA 大黒",,"black","139.8854218","34.9909832"
"薩摩黒家","japanese_restaurant","black","140.8704114","38.2619991"
"黒島港",,"black","133.3467921","33.9838345"
"黒毛牛ハンバーグとオムライスの店 よしみグリル 横浜店","japanese_restaurant","black","139.632381","35.455509"
"黒花火 本店","barbecue_restaurant","black","142.3453247","43.7710758"
"黒猫茶房","cafetaria","black","136.5995602","35.3800449"
"ツルハドラッグ イオンタウン黒崎店","pharmacy","black","130.7607015","33.8598544"
"黒船西中洲店","japanese_restaurant","black","130.404477","33.589637"
"黒川つばくろ農園","farm","black","137.31836","35.5958271"
"黒ヶ浜","beach","black","131.898273","33.258592"
"黒髪の森温泉天童の湯","onsen","black","129.9162295","33.2125873"
"黒田鍼灸治療院","acupuncture","black","129.8874794","32.7542243"
"巻き爪専門院 名古屋黒川院",,"black","136.9126343","35.1965695"
"黒豚ぎょうざ酒場 米吉 伏見店","bar","black","136.8965336","35.1684114"
"蓮田市立黒浜中学校","middle_school","black","139.6755","35.9921667"
"黒澤病院","hospital","black","143.204014","42.928266"
"鳥蔵黒船佐久平店","japanese_restaurant","black","138.464912","36.279365"
"大黒岳","mountain","black","137.762206","36.67232"
"大黒接骨院","health_and_medical","black","136.845849","35.3991988"
"黒田公園","park","black","140.351667","35.575164"
"大黒屋","japanese_restaurant","black","130.668817","31.743531"
"長崎街道黒崎宿『熊手銀天街まちづくり』",,"black","130.7686511","33.8629481"
"細うどん 黒門さかえ","japanese_restaurant","black","135.5106385","34.6611337"
"黒川眼科医院","health_and_medical","black","136.228348","36.042981"
"下黒部橋","bridge","black","137.4302291","36.9150037"
"黒松内町役場 - 特産物手づくり加工センター・トワヴェール","commercial_industrial","black","140.292432","42.682998"
"トータルボディケアサロン　コクアプラス中目黒","beauty_salon","black","139.4353017","35.4859306"
"目黒 自衛隊幹部学校","armed_forces_branch","black","139.7062872","35.6399123"
"蕎亭大黒屋","japanese_restaurant","black","139.795967","35.718899"
"前田屋目黒駅前店","italian_restaurant","black","139.7170397","35.6318445"
"カラオケ酒場 黒之助","karaoke","black","139.683","35.6333"
"ENEOS Dr.Driveセルフ目黒店(ENEOSフロンティア)",,"black","139.6998738","35.630327"
"一兆黒埼店","japanese_restaurant","black","139.01888","37.866429"
"黒豚の館","japanese_restaurant","black","130.812197","31.809162"
"大黒屋茶房","tea_room","black","137.567456","35.526849"
"和処ダイニング暖や 黒磯店",,"black","140.046982","36.968917"
"西奈彌羽黒神社（せなみはぐろじんじゃ）","religious_organization","black","139.4788004","38.2186915"
"大黒天宝くじ 銀座センター","lottery_ticket","black","139.768589","35.671943"
"黒いクレープの移動販売　Panda Cafe - 新潟","cafe","black","139.0435803","37.9222258"
"目黒区役所","town_hall","black","139.697951","35.641465"
"大黒湯","spas","black","132.997641","34.075053"
"黒岩歯科医院","dentist","black","139.617042","35.506087"
"食事酔房北海道富山黒瀬店","steakhouse","black","137.201337","36.670647"
"鈴与エネルギー株式会社富山黒部TS","gas_station","black","137.472354","36.909574"
"小黒川渓谷キャンプ場","campground","black","137.8753086","35.8314194"
"黒岡神社鳥居","landmark_and_historical_building","black","134.6043","34.833466"
"成吉思汗 大黒屋 五丁目支店","diner","black","142.3640148","43.7702927"
"ネッツトヨタ栃木黒磯店","car_dealer","black","140.048741","36.960171"
"(有)黒澤モータース",,"black","140.5269623","36.5177307"
"焼肉キッチンスタジアム黒5沖縄","japanese_restaurant","black","127.6824188","26.2178955"
"本家 カレーの龍黒崎店","indian_restaurant","black","130.764981","33.865307"
"黒みつ屋","coffee_shop","black","139.4126406","36.2736022"
"目黒区役所住区センター 田道三田分室","community_center","black","139.71252","35.638689"
"黒部市芸術創造センターセレネ","museum","black","137.5850165","36.8133991"
"黒石寺","buddhist_temple","black","141.2065569","39.0842489"
"黒岩山","mountain","black","138.3454722","36.9142778"
"黒部市立宇奈月中学校","middle_school","black","137.54505","36.859407"
"焼肉酒楽ほまれ 目黒自由が丘店","restaurant","black","139.669552","35.608475"
"目黒川 かめのこうばし","river","black","139.7158677","35.6278785"
"デイリーヤマザキ観音寺村黒町店","convenience_store","black","133.664416","34.132987"
"不良メイド喫茶・Bar黒月-KuroTsuki-","music_venue","black","139.6355385","35.4479016"
"とん豚テジ 目黒店","korean_restaurant","black","139.7138368","35.6340882"
"ローソン　瀬谷目黒町店","convenience_store","black","139.4681837","35.4996285"
"イーネットATM ファミリーマート目黒青葉台三丁目 共同出張所",,"black","139.690518","35.65056"
"ドン・キホーテ黒崎店","discount_store","black","130.7561413","33.8653556"
"エネオス黒潮石油SS","gas_station","black","133.600838","33.524273"
"目黒区八雲","accommodation","black","139.6682038","35.624689"
"黒の森","tea_room","black","132.32583","34.352224"
"ミニストップ 名古屋黒沢台店","convenience_store","black","136.9951161","35.0965496"
"一宮市立黒田小学校","elementary_school","black","136.780375","35.344575"
"ホルモン道場闇市倶楽部目黒店","restaurant","black","139.714877","35.634164"
"黒瀬","japanese_restaurant","black","139.7059862","35.6595306"
"黒毛和牛専門店プラウドフーズ","butcher_shop","black","133.3798181","34.3840276"
"魚と豚と黒三兵",,"black","139.749011","35.698837"
"黒川精肉店","japanese_restaurant","black","139.709444","35.708748"
"黒姫ゲレンデ","ski_resort","black","140.3929623","38.1461452"
"ローソン　黒磯下厚崎店","convenience_store","black","140.0379445","36.949692"
"黒木屋宮崎日南","asian_restaurant","black","131.385681","31.597369"
"黒川温泉 旅館 壱の井 (湯の華の浮く硫黄温泉)","onsen","black","131.1441508","33.0795004"
"海鮮三崎港目黒店","seafood_restaurant","black","139.716334","35.63451"
"ラルテ 中目黒","beauty_and_spa","black","139.698185","35.6430131"
"黒川温泉","hotel","black","131.1772477","33.0702408"
"黒島荘","hotel","black","131.8363","33.177667"
"黒崎城跡","park","black","130.773489","33.870938"
"ハングリーヘブン目黒店","burger_restaurant","black","139.7138322","35.6339429"
"黒毛和牛焼肉さんきゅー亭","japanese_restaurant","black","136.2481153","35.263722"
"金光教黒木教会","religious_organization","black","130.667049","33.213316"
"黒田吉五郎商店 -山形の果実・野菜・山菜-",,"black","139.8913884","38.0554305"
"黒毛和牛食べ放題 みやもと牧場 目黒店","japanese_restaurant","black","139.7131008","35.6347531"
"黒羽町","public_and_government_association","black","140.1166667","36.85"
"未来屋書店 黒崎店","bookstore","black","130.760822","33.859508"
"黒山三滝","park","black","139.24357","35.942063"
"栃木県立黒磯高等学校","high_school","black","140.050744","36.969958"
"黒田武士像","sculpture_statue","black","130.419012","33.589517"
"大黒山展望台","mountain","black","139.828119","35.113038"
"黒田クリニック","health_and_medical","black","136.543943","34.87747"
"松阪市立西黒部小学校","elementary_school","black","136.574472","34.586444"
"中目黒のけむり 三代目","japanese_restaurant","black","139.698455","35.644185"
"黒毛和牛&麻布牛タン専門 くろかわ 横浜本店","japanese_restaurant","black","139.6214593","35.468819"
"カルビッシュ 東広島黒瀬店",,"black","132.706654","34.345882"
"シロヤクリーニング 上目黒店","laundromat","black","139.686376","35.641595"
"フロール 黒崎店","beauty_salon","black","130.766497","33.864132"
"シンコー 黒田店","grocery_store","black","133.0450287","35.474926"
"ももたろう 中目黒店","japanese_restaurant","black","139.698212","35.644243"
"黒崎産業株式会社","construction_services","black","136.6311488","36.6175942"
"大黒湯","spas","black","139.683091","35.670922"
"青森県立黒石高等学校","high_school","black","140.587194","40.647306"
"黒田古墳","monument","black","135.446303","35.1105"
"JR西日本黒部駅","train_station","black","137.434398","36.870248"
"ドコモショップ黒石店","mobile_phone_store","black","140.601339","40.646877"
"目黒西口マンション1号館受付","real_estate","black","139.714652","35.635208"
"黒毛和牛とタンとハラミ 焼肉じゅんちゃん",,"black","135.192217","34.693637"
"黒崎田舎庵日日屋","japanese_restaurant","black","130.765548","33.864196"
"オマール海老と黒毛和牛のお店　Bistro Ken's","french_restaurant","black","135.6288326","34.7858605"
"「くろにょん」の黒部ダム日記","landmark_and_historical_building","black","137.6636851","36.566985"
"丼の丼丸目黒東山店","seafood_restaurant","black","139.691154","35.649093"
"黒住神社","buddhist_temple","black","142.404022","43.757859"
"黒川橋","river","black","139.769826","36.474012"
"黒森山",,"black","140.63852","39.378936"
"広島マツダ 黒瀬店","automotive_dealer","black","132.675088","34.325224"
"黒豚トンカツ さつまや とんとん",,"black","139.677091","35.617376"
"大黒屋ふとん","furniture_store","black","135.467","34.5833"
"黒澤館","hotel","black","137.626668","35.844909"
"カフェ ボンフィーノ 黒部店","cafe","black","137.430537","36.898483"
"黒木のごちそう たかっぽ","japanese_restaurant","black","130.669278","33.210224"
"黒田記念館","art_museum","black","139.77339","35.718919"
"カフェ桔梗屋黒蜜庵","cafe","black","139.063788","35.632286"
"大黒福授延命地蔵菩薩","religious_organization","black","135.767396","35.006291"
"埼玉県入間市立黒須公民館","community_center","black","139.3845052","35.8448432"
"黒薙駅","train_station","black","137.624835","36.786641"
"いざかや 大黒屋","bar","black","127.683773","26.222169"
"黒田家始祖御廟所","landmark_and_historical_building","black","136.215814","35.510917"
"黒田神社","religious_organization","black","136.2142016","35.5142004"
"播磨 黒毛和牛 炭火焼ステーキ","steakhouse","black","139.7399817","35.6708071"
"レストラン黒姫1","restaurant","black","140.39231","38.14639"
"ダイワ中目黒店","retail","black","139.7002025","35.6440551"
"黒壁ガラス館","arts_and_crafts","black","141.178954","39.189536"
"佐賀県黒髪少年自然の家","education","black","129.9086235","33.2226286"
"たまのや こころ斎苑 黒岩南",,"black","140.4678514","37.7255018"
"黒毛和牛焼肉善 なんば千日前","japanese_restaurant","black","135.501736","34.666847"
"目黒アトレ","shopping","black","139.7158092","35.6340914"
"大黒本店","restaurant","black","131.092664","31.47199"
"黒毛和牛まるごと一頭買い焼肉 道頓堀みつる 上本町店","japanese_restaurant","black","135.5179364","34.6658386"
"黒猫ハウス","professional_services","black","133.4789753","34.5150968"
"黒木歯科","dentist","black","138.8703206","35.0921206"
"黒百合","japanese_restaurant","black","136.6474503","36.5778025"
"鹿児島黒豚しゃぶしゃぶくろ黒亭","japanese_restaurant","black","139.68027","35.67607"
"黒岩牧場","farm","black","131.530617","32.144403"
"須黒稲荷神社","religious_organization","black","139.637568","35.8596"
"黒保根渓流フィッシング","campground","black","139.2522661","36.5608448"
"カフェ コロラド 中目黒店","cafe","black","139.698646","35.643248"
"大黒屋","bar","black","134.6688547","33.9025231"
"ネッツトヨタ名古屋犬山・羽黒店","car_dealer","black","136.949965","35.346631"
"黒石市役所黒石市体育協会プール管理棟","pool_cleaning","black","140.597598","40.66945"
"黒目川沿い遊歩道","river","black","139.5692029","35.8078461"
"目黒区役所住区センター 大岡山西","community_center","black","139.679205","35.615915"
"黒井駅","train_station","black","138.268439","37.184308"
"アトリア目黒タワー","landmark_and_historical_building","black","139.7089209","35.633579"
"PUDOステーション セブン-イレブン 目黒東が丘2丁目店",,"black","139.6628","35.62997"
"熟成黒にんにく・くろにん","food","black","133.7203342","34.1751875"
"黒花堂","cafe","black","135.4989931","34.7073886"
"A5黒毛和牛焼肉 やまと 溝の口店","barbecue_restaurant","black","139.610038","35.600759"
"黒木屋宮崎大島通線","japanese_restaurant","black","131.44496","31.956971"
"黒毛和牛めし本家うち田","japanese_restaurant","black","130.55355","31.587674"
"目黒区","buddhist_temple","black","139.7009784","35.6441804"
"コーヒーロースト 黒柴＠三宿・池尻大橋","coffee_shop","black","139.6775693","35.651256"
"JazzSalon黒磯","bar","black","140.0516081","36.9741868"
"黒豚レストラン 六白","restaurant","black","131.5979781","32.9840136"
"個別指導の学習塾 スクールIE 黒石校",,"black","140.600805","40.642918"
"黒谷","educational_camp","black","137.5","34.9"
"黒毛和牛バル 腰塚東急プラザ渋谷店","steakhouse","black","139.700367","35.657699"
"黒姫高原スノーパーク","ski_resort","black","138.16142","36.826612"
"ザ・大黒天東古松店","grocery_store","black","133.91344","34.644974"
"お家と暮らしの困ったを解決する（株）モノツクリ 武蔵小山 品川区 目黒区 修理リフォーム空き家管理","business_management_services","black","139.7062784","35.6228681"
"《駒沢住宅モデルハウス》世田谷区・目黒区の注文住宅 伊佐ホームズ",,"black","139.663794","35.628463"
"黒毛和牛焼肉 龍","barbecue_restaurant","black","135.5175981","34.7340375"
"小黒川釣場","fishing_club","black","137.309286","35.926139"
"もつ鍋白黒","japanese_restaurant","black","141.3545133","43.0537656"
"黒川歯科","dentist","black","132.7981019","33.8311872"
"黒船 アトレ吉祥寺店",,"black","139.579624","35.703187"
"酒処 黒田ぶし","sushi_restaurant","black","140.1134397","35.611928"
"黒田ヴァイオリン教室","topic_concert_venue","black","131.050099","31.717061"
"目黒区立第九中学校","middle_school","black","139.6946111","35.6135556"
"エニタイムフィットネス福島黒岩店","gym","black","140.4700883","37.7269892"
"黒毛和牛と味噌とチーズ 鍛冶二丁新潟駅前店","japanese_restaurant","black","139.05854","37.912452"
"ガスト イオンタウン黒崎店","restaurant","black","130.761381","33.858881"
"Taco Fanático Nakameguro タコ ファナティコ 中目黒","bar","black","139.7000104","35.6445345"
"石黒薬局","pharmacy","black","136.660128","36.571249"
"双竜峡黒滝展望台","observatory","black","140.104409","37.757206"
"焼肉 黒田","japanese_restaurant","black","139.6951939","35.6595692"
"目黒の英会話","education","black","139.7167642","35.6340171"
"魚河岸の居酒屋 えびす大黒新開地店","sake_bar","black","135.171668","34.677018"
"黒福公園","park","black","137.393495","34.761128"
"黒と白","bakery","black","137.2206625","36.6960768"
"黒江ぬりもの館","art_gallery","black","135.204931","34.161609"
"黒豚島津","japanese_restaurant","black","139.704159","35.68946"
"すぱじろう中目黒","japanese_restaurant","black","139.698819","35.645023"
"黒沢橋","bridge","black","141.1187364","38.9261485"
"東石黒駅","train_station","black","136.898176","36.576128"
"黒毛和牛善","japanese_restaurant","black","135.5125853","34.6437883"
"株式会社 目黒総合リハビリサービス","medical_service_organizations","black","139.6982002","35.6468696"
"黒埼ショッピングセンターパルスはん・印刷の大谷","shopping_center","black","139.017525","37.865336"
"EverHome　弘前・青森・五所川原・平川・黒石の新築・新築住宅・平屋・ローコスト住宅","real_estate","black","140.4890922","40.6155542"
"黒いヒツジ 弥生別邸","bar","black","139.38525","36.1421569"
"石黒ビル","bar","black","142.3589153","43.7687217"
"セブン銀行ATM セブン-イレブン 目黒自由が丘1丁目東店 共同出張所",,"black","139.670822","35.608243"
"広島鉄板焼炭火焼八黒","bar_and_grill_restaurant","black","132.4605944","34.3935831"
"目黒日本大学中学校・高等学校","middle_school","black","139.711639","35.63475"
"黒部ショッピングセンター　メルシー","shopping_center","black","137.4456893","36.8707997"
"黒耀","japanese_restaurant","black","138.1966094","36.191854"
"目黒トーストマスターズクラブ","community_services_non_profits","black","139.7125747","35.6388856"
"黒井村駅","train_station","black","130.912348","34.127582"
"トヨタカローラ島根黒田店","car_dealer","black","133.044217","35.476959"
"YKK黒部事業所 YKK健康保険組合",,"black","137.430537","36.898483"
"ドラッグユタカ黒野店",,"black","136.730324","35.457983"
"新潟市役所体育施設黒埼地区総合体育館","stadium_arena","black","139.008755","37.841905"
"黒一丸","fishing_club","black","139.6355224","35.3325274"
"丸全昭和運輸 大黒埠頭","storage_facility","black","139.6872997","35.4697665"
"鮮てっちり 黒門浜藤黒門店","japanese_restaurant","black","135.506894","34.665576"
"黒崎クリーニング","dry_cleaning","black","139.9888415","36.5346293"
"ポルシェセンター目黒　六本木認定中古車センター","car_dealer","black","139.7359979","35.6654052"
"黒住動物病院","veterinarian","black","133.902962","34.638236"
"道頓堀黒磯店","japanese_restaurant","black","140.0558702","36.9705982"
"Premarche-studio-tokyo　プレマルシェ・スタジオ中目黒","topic_concert_venue","black","139.6995081","35.6431869"
"黒澤合同事務所","professional_services","black","139.6648108","35.7094903"
"山石黒瀬店","japanese_restaurant","black","132.709293","34.346645"
"JA世田谷目黒ふれあい朝市","bank_credit_union","black","139.645388","35.631952"
"黒川 かきのすけ","bar","black","136.911568","35.197984"
"Mirai小顔 中目黒店","beauty_salon","black","139.694539","35.647105"
"みやざき黒木屋銀座一丁目店","bar","black","139.7684661","35.673975"
"ウエルシア一宮木曽川黒田店",,"black","136.7888198","35.3439587"
"パンとがんづき 大黒屋","bakery","black","140.8912874","38.2700698"
"石黒健太税理士事務所","accountant","black","135.7609228","34.9830358"
"黒岩マリン","active_life","black","132.6997431","33.877038"
"黒豚膳処 ぽるしぇ","japanese_restaurant","black","133.22855","34.427941"
"ファミリーマート 目黒駅東口店","convenience_store","black","139.7169697","35.6341005"
"エルクレスト目黒店","beauty_and_spa","black","139.7135675","35.6349558"
"旧黒須銀行","real_estate","black","139.382954","35.844554"
"黒滝","waterfall","black","135.132633","34.883833"
"大黒屋町屋店","discount_store","black","139.779366","35.743344"
"台湾黒糖タピオカ専門店-羊一茶 よういっちゃ-長崎浜町店","bubble_tea","black","129.8800786","32.7437336"
"黒富士農場","shopping","black","138.535343","35.789348"
